company,mdate,WorkingCapital_TotalAssets,RetainedEarnings_TotalAssets,CashFlow_TotalDebt,TotalDebt_TotalAssets,CurrentRatio,stock_prefix
4938 和碩,2014/06,0.222404151,0.051984117,0.148406494,0.602257197,1.408177715,49
4942 嘉彰,2024/12,0.40541547,0.427943031,0.22314818,0.227946563,3.443325966,49
4942 嘉彰,2024/06,0.450790805,0.431116765,0.080620693,0.204889716,3.499567515,49
4942 嘉彰,2023/12,0.471617192,0.452912914,0.447897991,0.194551322,3.69410107,49
4942 嘉彰,2023/06,0.484254641,0.430061286,0.078294237,0.21728105,3.453723612,49
4942 嘉彰,2022/12,0.498637975,0.421488732,0.598813048,0.224249837,3.431326069,49
4942 嘉彰,2022/06,0.483674031,0.372234372,0.088491761,0.294373489,2.757564159,49
4942 嘉彰,2021/12,0.489076796,0.381998736,0.283372502,0.295117207,2.767307052,49
4942 嘉彰,2021/06,0.539633809,0.394716335,0.124031871,0.271056147,3.142502679,49
4942 嘉彰,2020/12,0.542310901,0.367619488,0.310622135,0.268857465,3.186216084,49
4942 嘉彰,2020/06,0.530771527,0.350530624,0.17101825,0.291994495,2.977163296,49
4942 嘉彰,2019/12,0.545163287,0.351600806,0.462667822,0.274762968,3.166706128,49
4942 嘉彰,2019/06,0.531240343,0.319144609,0.255766379,0.272325501,3.140773113,49
4942 嘉彰,2018/12,0.525202284,0.319879121,0.235513853,0.28866507,2.958616731,49
4942 嘉彰,2018/06,0.526105779,0.29392524,0.1001893,0.275955239,3.070840398,49
4942 嘉彰,2017/12,0.50570789,0.282069578,0.096206566,0.299916575,2.808096931,49
4942 嘉彰,2017/06,0.51203423,0.283618361,0.035767939,0.286206339,3.001983343,49
4942 嘉彰,2016/12,0.513617837,0.286792047,0.47303106,0.264908616,3.1775704,49
4942 嘉彰,2016/06,0.486980288,0.272390776,0.310809971,0.250737356,3.078057366,49
4942 嘉彰,2015/12,0.467957256,0.242398558,0.368443058,0.290697748,2.761905897,49
4942 嘉彰,2015/06,0.439039593,0.266995634,0.275886968,0.292814884,2.629488966,49
4942 嘉彰,2014/12,0.429364828,0.269129989,0.163571977,0.313829059,2.470164921,49
4942 嘉彰,2014/06,0.41802859,0.271563504,0.098335796,0.321997186,2.397283166,49
4943 康控-KY,2024/12,-0.209657879,-0.341048758,-0.107582852,0.837136528,0.676910638,49
4943 康控-KY,2024/06,-0.231411191,-0.297409981,-0.051691813,0.867913487,0.651275276,49
4943 康控-KY,2023/12,-0.297377007,-0.242772102,-0.120934714,0.942774659,0.607005954,49
4943 康控-KY,2021/12,-0.261974998,-0.483904505,0.177379017,0.764971431,0.580199533,49
4943 康控-KY,2021/06,0.155725783,0.074078593,0.13940523,0.464871126,1.438005707,49
4943 康控-KY,2020/12,0.18674017,0.110643208,0.203619822,0.465487156,1.589380181,49
4943 康控-KY,2020/06,0.252498119,0.115597929,0.092291651,0.470976973,1.929945074,49
4943 康控-KY,2019/12,0.224896187,0.146517604,0.38209115,0.483157707,1.740093335,49
4943 康控-KY,2019/06,0.238682055,0.104583847,0.043830484,0.641868002,1.751233067,49
4943 康控-KY,2018/12,0.211570026,0.212602428,0.194118439,0.512874624,1.559855782,49
4943 康控-KY,2018/06,0.293908352,0.134237516,0.208770795,0.522639185,2.086893824,49
4943 康控-KY,2017/12,0.312638164,0.179934566,0.079714386,0.482116145,2.194003975,49
4943 康控-KY,2017/06,0.031165643,0.048418116,-0.029456022,0.477960632,1.078071741,49
4943 康控-KY,2016/12,0.147772274,0.089812148,0.067171,0.488060376,1.453833194,49
4943 康控-KY,2016/06,0.026655517,0.088199166,0.125862487,0.546451992,1.073422239,49
4943 康控-KY,2015/12,0.055933768,0.105049944,0.344762678,0.562475549,1.143937857,49
4943 康控-KY,2015/06,0.000134223,0.077268015,0.193926888,0.569566385,1.000311516,49
4943 康控-KY,2014/12,-0.060661149,0.070867372,0.181507412,0.604016166,0.887853652,49
4943 康控-KY,2014/06,-0.197295495,0.056787089,0.110855834,0.642403816,0.676129091,49
4949 有成精密,2024/12,0.702852691,0.179998307,0.872971351,0.216683751,4.566416149,49
4949 有成精密,2024/06,0.630868876,0.160227335,0.371745639,0.276322536,3.410860568,49
4949 有成精密,2023/12,0.608436159,0.256384287,-0.03871413,0.305012374,3.09878073,49
4949 有成精密,2023/06,0.520046569,0.222623049,-0.124620406,0.403980958,2.328404571,49
4949 有成精密,2022/12,0.465880349,0.206346102,0.331958329,0.464090412,2.023379163,49
4949 有成精密,2022/06,0.384761556,0.140006375,0.289434254,0.534864809,1.740728924,49
4949 有成精密,2021/12,0.420664174,0.073991148,0.282565288,0.486382721,1.880292846,49
4949 有成精密,2021/06,0.335087491,0.017517739,0.039883254,0.586968152,1.582982917,49
4949 有成精密,2020/12,0.394887062,0.053050012,-0.016348382,0.467993855,1.910719629,49
4949 有成精密,2020/06,0.329947753,0.035197278,0.026635975,0.557790359,1.617671672,49
4949 有成精密,2019/12,0.460088366,-0.01312157,-0.332850269,0.452455947,2.06527831,49
4949 有成精密,2019/06,0.417126972,-0.014230449,-0.211538307,0.511641511,1.834026535,49
4949 有成精密,2018/12,0.4184313,-0.058331416,0.153063672,0.500142355,1.855225752,49
4949 有成精密,2018/06,0.369070837,-0.079688663,0.032213974,0.552847753,1.680092916,49
4949 有成精密,2017/12,0.250064846,-0.084346209,0.26754753,0.567916796,1.450345799,49
4949 有成精密,2017/06,0.106212928,-0.052883017,0.105719281,0.592590062,1.182435069,49
4949 有成精密,2016/12,0.119517663,-0.036019682,0.142720172,0.582310566,1.211351375,49
4949 有成精密,2016/06,0.109347959,-0.01055553,-0.105307921,0.609638643,1.185692166,49
4949 有成精密,2015/12,0.091748768,0.003158878,-0.071105664,0.609507593,1.152897435,49
4949 有成精密,2015/06,0.061502153,-0.021816201,-0.104832743,0.613200172,1.101977187,49
4949 有成精密,2014/12,0.080885314,-0.093171813,-0.162592934,0.568697725,1.147186075,49
4949 有成精密,2014/06,0.127410397,-0.023887028,-0.055117236,0.512049656,1.253754536,49
4952 凌通,2024/12,0.522452653,0.359730808,0.407655302,0.231028082,3.988186221,49
4952 凌通,2024/06,0.44530654,0.298567611,0.140908512,0.338227317,2.555235729,49
4952 凌通,2023/12,0.512985704,0.336263867,0.70373907,0.24327449,3.828829096,49
4952 凌通,2023/06,0.405706964,0.25985052,0.115972189,0.390769145,2.192897356,49
4952 凌通,2022/12,0.548193726,0.392840339,0.401010523,0.243998236,3.895581938,49
4952 凌通,2022/06,0.416744384,0.284835801,0.095318038,0.419494828,2.111575842,49
4952 凌通,2021/12,0.492414272,0.351934927,0.728318313,0.327487768,2.764422526,49
4952 凌通,2021/06,0.532163092,0.351817582,0.224629314,0.295399777,3.145061706,49
4952 凌通,2020/12,0.513952251,0.318050837,0.39685421,0.265213638,3.360235291,49
4952 凌通,2020/06,0.451160965,0.25414913,-0.0694455,0.337845923,2.554133115,49
4952 凌通,2019/12,0.5276708,0.300746941,0.480796183,0.256426995,3.589387299,49
4952 凌通,2019/06,0.437968406,0.237064225,0.118399813,0.361102154,2.399711073,49
4952 凌通,2018/12,0.524709846,0.297999898,0.494295206,0.259081797,3.394464678,49
4952 凌通,2018/06,0.4411882,0.224810501,0.027345339,0.375931157,2.301612129,49
4952 凌通,2017/12,0.531395858,0.299695631,0.35079415,0.268478633,3.325730793,49
4952 凌通,2017/06,0.396025924,0.20409053,-0.082781309,0.430258417,1.996224531,49
4952 凌通,2016/12,0.518815548,0.294626783,0.760656729,0.260967854,3.248340701,49
4952 凌通,2016/06,0.42332353,0.208330512,0.106142513,0.39476921,2.148636863,49
4952 凌通,2015/12,0.517276065,0.275450492,0.646999696,0.262280447,3.211801211,49
4952 凌通,2015/06,0.384668462,0.185580869,0.055986962,0.391359974,2.062286715,49
4952 凌通,2014/12,0.516677467,0.274728506,0.611650828,0.206841336,4.111315562,49
4952 凌通,2014/06,0.406078304,0.182086374,0.03656096,0.383866753,2.156782757,49
4956 光鋐,2024/12,0.322304679,0.11110303,-0.0712151,0.388055698,2.531351521,49
4956 光鋐,2024/06,0.331051661,0.113742032,-0.012827261,0.389629117,2.815560776,49
4956 光鋐,2023/12,0.31346104,0.118879105,0.081497096,0.379397542,2.838305823,49
4956 光鋐,2023/06,0.330393032,0.144259824,0.030965107,0.378129403,3.158336341,49
4956 光鋐,2022/12,0.326143031,0.155917592,0.30007864,0.38080832,3.127788162,49
4956 光鋐,2022/06,0.338565335,0.175313222,0.129783978,0.382805479,2.976812486,49
4956 光鋐,2021/12,0.366369385,0.184513964,0.14407279,0.373470156,3.549802311,49
4956 光鋐,2021/06,0.339377233,0.162726975,-0.002263234,0.396759621,2.789896201,49
4956 光鋐,2020/12,0.350526845,0.166801227,0.060535073,0.301789437,3.537360284,49
4956 光鋐,2020/06,0.35899037,0.160119137,0.009129105,0.287225346,4.287962687,49
4956 光鋐,2019/12,0.339409532,0.157019079,0.154786472,0.323660869,3.282211991,49
4956 光鋐,2019/06,0.362767335,0.178111583,0.073009241,0.322526195,3.475756597,49
4956 光鋐,2018/12,0.350730276,0.187222696,0.136056093,0.336798888,3.140564528,49
4956 光鋐,2018/06,0.387293249,0.214445092,0.045698353,0.320415732,3.697782027,49
4956 光鋐,2017/12,0.408467858,0.224519662,0.363965456,0.312178326,4.162089009,49
4956 光鋐,2017/06,0.322925555,0.22386376,0.224416789,0.288621198,2.409500392,49
4956 光鋐,2016/12,0.308643372,0.212370282,0.248135644,0.304464161,2.205788679,49
4956 光鋐,2016/06,0.295935575,0.188858775,0.085704266,0.350617084,2.032966691,49
4956 光鋐,2015/12,0.323231271,0.204578252,0.364395819,0.324154333,2.228427361,49
4956 光鋐,2015/06,0.313390471,0.202610073,0.113461823,0.345936054,2.105752187,49
4956 光鋐,2014/12,0.43190975,0.188062722,0.113243174,0.36812983,3.533273133,49
4956 光鋐,2014/06,0.375575212,0.162951779,-0.01642414,0.4019258,2.521428728,49
4958 臻鼎-KY,2024/12,0.23799237,0.222405601,0.266604429,0.428468256,1.914746912,49
4958 臻鼎-KY,2024/06,0.200043021,0.208509077,0.094677909,0.435267488,1.762096777,49
4958 臻鼎-KY,2023/12,0.144603995,0.218510105,0.309808185,0.446707939,1.444725407,49
4958 臻鼎-KY,2023/06,0.102207923,0.211199704,0.154924261,0.438802414,1.300760011,49
4958 臻鼎-KY,2022/12,0.155082803,0.225928189,0.454495222,0.428682374,1.485889503,49
4958 臻鼎-KY,2022/06,0.137939894,0.207117466,0.243003862,0.426715046,1.426008851,49
4958 臻鼎-KY,2021/12,0.199510865,0.219961908,0.170950682,0.420092623,1.686629679,49
4958 臻鼎-KY,2021/06,0.174157765,0.200115835,0.071404248,0.426288194,1.566128475,49
4958 臻鼎-KY,2020/12,0.198145486,0.207946277,0.21986837,0.425587476,1.565847649,49
4958 臻鼎-KY,2020/06,0.313945922,0.217786553,0.182549639,0.403756084,2.079954038,49
4958 臻鼎-KY,2019/12,0.315773631,0.24032741,0.328509743,0.354137555,2.131631541,49
4958 臻鼎-KY,2019/06,0.302292656,0.20162778,0.162702202,0.357750756,2.078517002,49
4958 臻鼎-KY,2018/12,0.264505724,0.206665908,0.433886132,0.442508264,1.714943606,49
4958 臻鼎-KY,2018/06,0.040363254,0.188010767,0.192479953,0.533380577,1.075985928,49
4958 臻鼎-KY,2017/12,0.211669084,0.187227755,0.032287893,0.553323015,1.474563877,49
4958 臻鼎-KY,2017/06,0.309178158,0.190753533,0.017132881,0.58763705,1.947874803,49
4958 臻鼎-KY,2016/12,0.145373228,0.209986654,0.166275834,0.597167421,1.295911268,49
4958 臻鼎-KY,2016/06,0.11029835,0.209024219,0.070358496,0.540680222,1.233587392,49
4958 臻鼎-KY,2015/12,0.192568923,0.220190824,0.30794101,0.536986019,1.447718125,49
4958 臻鼎-KY,2015/06,0.15791457,0.183657145,0.131308883,0.552738751,1.351839508,49
4958 臻鼎-KY,2014/12,0.158629805,0.179192387,0.279500306,0.625397266,1.342180898,49
4958 臻鼎-KY,2014/06,0.151584509,0.145942235,0.139365895,0.643047216,1.351750547,49
4960 誠美材,2024/12,0.372796963,0.209915889,-0.04909417,0.382278772,2.311833261,49
4960 誠美材,2024/06,0.285604228,0.206603105,-0.062401268,0.424349142,1.689773239,49
4960 誠美材,2023/12,0.397291762,0.231702939,-0.192589973,0.354134116,2.436694437,49
4960 誠美材,2023/06,0.426573019,0.238234042,-0.163519078,0.363760244,2.647293363,49
4960 誠美材,2022/12,0.549135567,0.257150642,0.489920043,0.271779898,4.74555401,49
4960 誠美材,2022/06,0.434134347,0.201043281,0.042240742,0.437124418,2.357395956,49
4960 誠美材,2021/12,0.425340129,0.216719774,0.019851059,0.334764582,2.465245734,49
4960 誠美材,2021/06,0.130180428,0.205953158,-0.001614476,0.32961147,1.444008958,49
4960 誠美材,2020/12,0.11347213,0.181774367,-0.073146805,0.339704186,1.359773563,49
4960 誠美材,2020/06,0.088101711,0.184353067,-0.096950394,0.317801508,1.278686466,49
4960 誠美材,2019/12,0.093737879,0.192374197,0.15930178,0.319326117,1.295034971,49
4960 誠美材,2019/06,0.000487054,0.111154897,-0.087013786,0.491032162,1.001181778,49
4960 誠美材,2018/12,0.03190841,0.125682288,-0.083684314,0.479150612,1.068806162,49
4960 誠美材,2018/06,-0.026323892,0.135343406,-0.012087856,0.483369995,0.944536083,49
4960 誠美材,2017/12,0.056187944,0.173834012,-0.163991699,0.433841913,1.129514661,49
4960 誠美材,2017/06,0.010524318,0.214830674,-0.15513649,0.437150644,1.024075243,49
4960 誠美材,2016/12,0.143484485,0.257448651,-0.135354572,0.369040274,1.39308743,49
4960 誠美材,2016/06,0.334191739,0.332146552,0.030782653,0.220922382,2.559193687,49
4960 誠美材,2015/12,0.29749951,0.397975022,0.667717245,0.269498822,2.137696129,49
4960 誠美材,2015/06,0.30737279,0.384312722,0.365074047,0.286434869,2.087989181,49
4960 誠美材,2014/12,0.343628499,0.407711778,0.611991752,0.268589736,2.297534223,49
4960 誠美材,2014/06,0.318462581,0.332576171,0.223212384,0.358637092,2.052950246,49
4961 天鈺,2024/12,0.579840549,0.306634147,0.289521641,0.15947825,5.435790695,49
4961 天鈺,2024/06,0.50893069,0.265678991,0.077212986,0.22279229,3.477848005,49
4961 天鈺,2023/12,0.565390163,0.302345893,0.81500936,0.147787531,5.332662087,49
4961 天鈺,2023/06,0.541184572,0.24945032,0.071570887,0.199176316,3.861769048,49
4961 天鈺,2022/12,0.697397969,0.273116998,1.307244661,0.169391891,5.366333996,49
4961 天鈺,2022/06,0.517318559,0.238903489,0.20779008,0.344441895,2.53379741,49
4961 天鈺,2021/12,0.609978651,0.290089403,0.583700672,0.284368223,3.210075683,49
4961 天鈺,2021/06,0.413147427,0.237760357,0.009297492,0.450927209,1.944718468,49
4961 天鈺,2020/12,0.611919781,0.173715307,0.954216336,0.322938193,3.005922318,49
4961 天鈺,2020/06,0.555654675,0.158745521,0.220073649,0.347738338,2.691903345,49
4961 天鈺,2019/12,0.558242692,0.187457707,0.353839538,0.347528912,2.732761056,49
4961 天鈺,2019/06,0.458429033,0.141909401,0.172220128,0.469620992,2.027690278,49
4961 天鈺,2018/12,0.499596976,0.15739638,-0.072466767,0.433190914,2.199811011,49
4961 天鈺,2018/06,0.410804202,0.14889849,-0.021202345,0.510614902,1.831907223,49
4961 天鈺,2017/12,0.396811507,0.136830473,-0.098891908,0.52468456,1.781407637,49
4961 天鈺,2017/06,0.455092011,0.141057698,-0.302322747,0.469051513,2.012176673,49
4961 天鈺,2016/12,0.459169521,0.16000591,0.137140817,0.469023191,2.020961912,49
4961 天鈺,2016/06,0.46284669,0.132329398,-0.080523948,0.471014545,2.042119546,49
4961 天鈺,2015/12,0.510765928,0.158337774,0.222168247,0.407357148,2.315262903,49
4961 天鈺,2015/06,0.433161094,0.10159368,-0.078683873,0.486435745,1.92719119,49
4961 天鈺,2014/12,0.475829843,0.11216801,0.062338547,0.439001854,2.144520768,49
4961 天鈺,2014/06,0.401343933,0.076075049,0.056575478,0.510283945,1.81823323,49
4967 十銓,2024/12,0.366930682,0.092063969,0.154417544,0.599851302,1.625289083,49
4967 十銓,2024/06,0.141022954,0.039866087,0.305474846,0.833254878,1.170764495,49
4967 十銓,2023/12,0.230913205,0.047781633,-0.066466925,0.744038686,1.321689962,49
4967 十銓,2023/06,0.2260612,0.022171555,-0.226170477,0.747964368,1.315327195,49
4967 十銓,2022/12,0.43074302,0.040882859,0.360334248,0.527825985,1.924029162,49
4967 十銓,2022/06,0.686981626,0.060081039,1.119468464,0.259178368,5.152060331,49
4967 十銓,2021/12,0.558768608,0.048155953,-0.017180892,0.366553895,2.597851151,49
4967 十銓,2021/06,0.477972538,0.116666252,-0.340638898,0.535788459,2.094565904,49
4967 十銓,2020/12,0.559236052,0.096014479,-0.318374648,0.601871931,2.790279594,49
4967 十銓,2020/06,0.396872229,0.11122436,-0.052806225,0.642260668,1.785010551,49
4967 十銓,2019/12,0.358508535,0.090012078,-0.600452879,0.571785797,1.630843503,49
4967 十銓,2019/06,0.454790749,0.09963284,-0.573759913,0.459384331,2.004656239,49
4967 十銓,2018/12,0.589222135,0.231476262,1.070774104,0.317834726,2.930745275,49
4967 十銓,2018/06,0.409663234,0.162340811,0.183735745,0.510682666,1.826086603,49
4967 十銓,2017/12,0.365364481,0.155461812,0.207671034,0.557442789,1.674357947,49
4967 十銓,2017/06,0.346512188,0.099465859,0.192147748,0.55650579,1.647256917,49
4967 十銓,2016/12,0.264868438,0.025734795,-0.183961145,0.632793172,1.435224497,49
4967 十銓,2016/06,0.19737685,-0.087190699,-0.152407055,0.682515586,1.305456972,49
4967 十銓,2015/12,0.234751891,-0.068133582,0.127903378,0.634129134,1.399353298,49
4967 十銓,2015/06,0.316968409,0.039666623,0.243789832,0.559182201,1.611636767,49
4967 十銓,2014/12,0.347643242,0.127129067,0.008883007,0.55416738,1.671125679,49
4967 十銓,2014/06,0.314534828,0.11313479,-0.081749055,0.599957811,1.557901905,49
4968 立積,2024/12,0.654994396,0.231696074,0.225202065,0.239883608,4.102824929,49
4968 立積,2024/06,0.578573292,0.214354517,0.065915774,0.309479931,3.078469386,49
4968 立積,2023/12,0.55645565,0.195822606,0.084984147,0.307314974,2.905118576,49
4968 立積,2023/06,0.65516141,0.216742866,-0.15561693,0.304412599,4.095627349,49
4968 立積,2022/12,0.673060336,0.244881517,0.34610692,0.311875253,4.00675666,49
4968 立積,2022/06,0.474787351,0.222267023,0.257033308,0.427212113,2.129694049,49
4968 立積,2021/12,0.58695433,0.332467194,0.178233538,0.274070778,3.222663334,49
4968 立積,2021/06,0.584028585,0.395932166,0.086450198,0.352781871,2.706528395,49
4968 立積,2020/12,0.538258411,0.311177349,0.193321869,0.403124324,2.354361576,49
4968 立積,2020/06,0.449141951,0.168717195,-0.016770421,0.481330376,1.94020472,49
4968 立積,2019/12,0.491778812,0.165212167,0.226045933,0.4257521,2.17675177,49
4968 立積,2019/06,0.535784031,0.137315504,0.114634608,0.372591269,2.475834537,49
4968 立積,2018/12,0.543062762,0.156096209,0.443394417,0.376441221,2.456769905,49
4968 立積,2018/06,0.499642393,0.108544884,0.337680589,0.417747461,2.202398717,49
4968 立積,2017/12,0.543905198,0.125548078,-0.049788393,0.382518956,2.428320752,49
4968 立積,2017/06,0.508060367,0.05771211,-0.118855297,0.432051758,2.180246276,49
4968 立積,2016/12,0.602170199,0.111266403,0.505052616,0.333974793,2.827883959,49
4968 立積,2016/06,0.577070982,0.061132853,0.302534937,0.338968373,2.723600388,49
4968 立積,2015/12,0.634988508,0.0723462,0.535572667,0.281827386,3.287522616,49
4968 立積,2015/06,0.432558211,0.008614439,0.201711323,0.470740428,1.927995805,49
4968 立積,2014/12,0.387033386,-0.114092929,0.418236697,0.511341883,1.781894519,49
4968 立積,2014/06,0.338327611,-0.144557485,0.113465348,0.583900923,1.610908232,49
4976 佳凌,2024/12,0.520425658,-0.02526204,0.246687224,0.164485056,5.292740324,49
