coid,mdate,tcri,scr,xcdt,company,WorkingCapital_TotalAssets,RetainedEarnings_TotalAssets,CashFlow_TotalDebt,TotalDebt_TotalAssets,CurrentRatio,stock_prefix,WorkingCapital_TotalAssets_miss,RetainedEarnings_TotalAssets_miss,CashFlow_TotalDebt_miss,TotalDebt_TotalAssets_miss,CurrentRatio_miss,產業別,GICS_Category
1109,2018-12-01,5,721.0,,1109 信大,0.223653975191743,0.2522513988968723,0.3376071344506773,0.2183560846310332,1.189423846761306,11,0,0,0,0,0,水泥工業,9
1109,2019-12-01,5,761.0,,1109 信大,0.2670951899355945,0.279459201337816,0.6069913666394887,0.2060819988851278,1.257977217193201,11,0,0,0,0,0,水泥工業,9
1109,2020-12-01,5,756.0,,1109 信大,0.3172972963075311,0.3061894555989609,0.6658155977650969,0.1757969745443047,1.396087664450618,11,0,0,0,0,0,水泥工業,9
1109,2021-12-01,5,725.0,,1109 信大,0.3555432399010725,0.3308490328765129,0.4850011408372836,0.1467093214999073,1.580040767845365,11,0,0,0,0,0,水泥工業,9
1109,2022-12-01,5,632.0,,1109 信大,0.3571066165313941,0.3289313724340855,0.597677445652292,0.1475245131259431,1.614837975204408,11,0,0,0,0,0,水泥工業,9
1109,2023-12-01,5,666.0,,1109 信大,0.3770474912929416,0.3523007749175635,0.3746658668054811,0.1275116363448726,1.758933732106257,11,0,0,0,0,0,水泥工業,9
1109,2024-12-01,5,591.0,,1109 信大,0.3951708277370261,0.3643134244700042,0.3179162861835747,0.0912329860035099,2.07910672200097,11,0,0,0,0,0,水泥工業,9
1110,2014-12-01,6,462.0,,1110 東泥,0.1446029391324615,0.1877872868159765,0.1184051977344285,0.0745662111727729,1.956280567326319,11,0,0,0,0,0,水泥工業,9
1110,2015-12-01,6,395.0,,1110 東泥,0.1551946586482369,0.1943781546629771,0.2488032026060424,0.0761951373255717,1.800691718189457,11,0,0,0,0,0,水泥工業,9
1110,2016-12-01,6,341.0,,1110 東泥,0.1736697486646703,0.1971956690784915,-0.3904497683270479,0.0597943945021648,2.189605586456198,11,0,0,0,0,0,水泥工業,9
1110,2017-12-01,6,402.0,,1110 東泥,0.1628820503540101,0.1944117760503513,-0.1861426818429014,0.0805394516654395,1.721717893037048,11,0,0,0,0,0,水泥工業,9
1110,2018-12-01,6,357.0,,1110 東泥,0.161165214455602,0.2078795970387864,0.0214202694339183,0.0765397208478813,1.778035945567773,11,0,0,0,0,0,水泥工業,9
1110,2019-12-01,6,319.0,,1110 東泥,0.1311082556281856,0.1964252131971594,0.1415208461716334,0.1133765557274161,1.401751508324281,11,0,0,0,0,0,水泥工業,9
1110,2020-12-01,6,303.0,,1110 東泥,0.1183859992215688,0.1924183345632601,0.0807381382811128,0.1252727007934329,1.311759827163361,11,0,0,0,0,0,水泥工業,9
1110,2021-12-01,6,270.0,,1110 東泥,0.0332011437121127,0.1811446847216396,0.1120842617741935,0.1865778961284033,0.7973967279017294,11,0,0,0,0,0,水泥工業,9
1110,2022-12-01,6,241.0,,1110 東泥,0.0087257666161836,0.1692681709408399,-0.0813769414365036,0.2407101617626865,0.7149727573744081,11,0,0,0,0,0,水泥工業,9
1110,2023-12-01,6,275.0,,1110 東泥,0.061114085962671,0.178023815147148,0.094080733326778,0.2123206952761058,0.8870614119562394,11,0,0,0,0,0,水泥工業,9
1110,2024-12-01,6,400.0,,1110 東泥,0.0739309899556649,0.1814410359802444,0.1063416298053443,0.2216017016600447,0.9137138766702804,11,0,0,0,0,0,水泥工業,9
1201,2014-12-01,7,498.0,,1201 味全,-0.0148513041649117,0.0614220509263958,0.0164891358695357,0.5406117551750358,0.6799175200097765,12,0,0,0,0,0,食品工業,6
1201,2015-12-01,8,-239.0,,1201 味全,0.0025585883672419,0.0141523421990601,-0.0168897120759449,0.56974762813898,0.6953724507025942,12,0,0,0,0,0,食品工業,6
1201,2016-12-01,9,-435.0,,1201 味全,-0.0922028163711479,-0.0106273586868886,-0.0418914327258953,0.5825929582737857,0.6193345059104143,12,0,0,0,0,0,食品工業,6
1201,2017-12-01,9,126.0,,1201 味全,0.0197846724247259,0.0078454430439531,0.0385059434052145,0.5666807939747143,0.7102349944966375,12,0,0,0,0,0,食品工業,6
1201,2018-12-01,7,430.0,,1201 味全,-0.1217065671630136,0.0564765065995915,0.0411554235005891,0.5353899441546188,0.5686843039102037,12,0,0,0,0,0,食品工業,6
1201,2019-12-01,7,523.0,,1201 味全,-0.0387200687574281,0.1063007214609132,0.1111263056842446,0.4924940182913525,0.6400552614476519,12,0,0,0,0,0,食品工業,6
1201,2020-12-01,6,603.0,,1201 味全,-0.0126795395677345,0.1053586023398647,0.1549937461737502,0.4822957100213046,0.6741246165515126,12,0,0,0,0,0,食品工業,6
1201,2021-12-01,6,599.0,,1201 味全,-0.0004640026060714,0.1171838281763779,0.0994428981932688,0.4745724925494679,0.6924447323833856,12,0,0,0,0,0,食品工業,6
1201,2022-12-01,6,557.0,,1201 味全,-0.0270277150129202,0.1240629273692461,0.0782513956106355,0.4640082412056553,0.653394041182569,12,0,0,0,0,0,食品工業,6
1201,2023-12-01,6,542.0,,1201 味全,-0.0200003261967986,0.1279852793909254,0.1403675993805396,0.4671944926452009,0.6673474556951593,12,0,0,0,0,0,食品工業,6
1201,2024-12-01,6,589.0,,1201 味全,0.0135864112508009,0.1446653912787816,0.151126970391985,0.4453978584312229,0.7125110085913353,12,0,0,0,0,0,食品工業,6
1203,2014-12-01,6,559.0,,1203 味王,0.1982621367887634,0.1822041088274203,0.2038447100488102,0.3223143314920817,1.179884439945217,12,0,0,0,0,0,食品工業,6
1203,2015-12-01,6,595.0,,1203 味王,0.2180142446315448,0.1805315418767505,0.2051449019400811,0.3230437166115752,1.220078772558545,12,0,0,0,0,0,食品工業,6
1203,2016-12-01,5,654.0,,1203 味王,0.2250121507653597,0.1915789338950115,0.278279415916737,0.3262426320112254,1.193654892890193,12,0,0,0,0,0,食品工業,6
1203,2017-12-01,5,682.0,,1203 味王,0.2364537103001136,0.1976127018885451,0.2069985498844902,0.3291643031035633,1.171881405830574,12,0,0,0,0,0,食品工業,6
1203,2018-12-01,5,665.0,,1203 味王,0.239643017679523,0.2104546624721695,0.2081422813512998,0.2990045935969092,1.261920182499825,12,0,0,0,0,0,食品工業,6
1203,2019-12-01,5,651.0,,1203 味王,0.2435851446625786,0.2198698362150544,0.1298804222022893,0.2930609342249165,1.252235258869666,12,0,0,0,0,0,食品工業,6
1203,2020-12-01,5,658.0,,1203 味王,0.2532126446479401,0.2377323556636334,0.3068890238035815,0.2803159152636661,1.315328400020911,12,0,0,0,0,0,食品工業,6
1203,2021-12-01,5,638.0,,1203 味王,0.2414374918659091,0.2453328187072726,0.2544065807923512,0.2983530261832085,1.222016461235041,12,0,0,0,0,0,食品工業,6
1203,2022-12-01,5,595.0,,1203 味王,0.2489273117043243,0.2651910840960043,0.0525755823970978,0.2945377291110903,1.232745067826374,12,0,0,0,0,0,食品工業,6
1203,2023-12-01,5,627.0,,1203 味王,0.2324572633184403,0.2785693386687815,0.3310277294004483,0.2861556065023042,1.230648569016136,12,0,0,0,0,0,食品工業,6
1203,2024-12-01,5,658.0,,1203 味王,0.2492916738186802,0.2989335658169989,0.2308077998355253,0.2612177569839615,1.304774359031128,12,0,0,0,0,0,食品工業,6
1213,2014-12-01,7,411.0,,1213 大飲,0.2926024773727351,0.1452050614499132,0.1976538334102942,0.1636352331074141,1.525770275703002,12,0,0,0,0,0,食品工業,6
1213,2015-12-01,7,432.0,,1213 大飲,0.3181639555373438,0.1559975955520461,0.2786208061367542,0.1783083355956425,1.499618561000605,12,0,0,0,0,0,食品工業,6
1213,2016-12-01,7,408.0,,1213 大飲,0.2834398057717773,0.1174416416571763,0.1700532967969597,0.1694574830691926,1.43837356939339,12,0,0,0,0,0,食品工業,6
1213,2017-12-01,7,376.0,,1213 大飲,0.28266177966616,0.1177354998667427,-0.2429926306069046,0.1783311003128058,1.401033975951236,12,0,0,0,0,0,食品工業,6
1213,2018-12-01,9,246.0,,1213 大飲,-0.0268803458276956,0.0134022882532336,-0.0384643530231888,0.4429429278049988,0.6408447304946016,12,0,0,0,0,0,食品工業,6
1213,2019-12-01,9,259.0,,1213 大飲,0.0844274109553403,-0.0192526209777384,-0.0916605395340472,0.4414572027866127,1.059710504930873,12,0,0,0,0,0,食品工業,6
1213,2020-12-01,9,135.0,,1213 大飲,-0.1802453653934875,-0.040484387618356,-0.0052439319613753,0.4529132065204392,0.3954721319205902,12,0,0,0,0,0,食品工業,6
1213,2021-12-01,9,76.0,,1213 大飲,-0.2492981808389728,-0.1224755078338414,-0.0397859541449878,0.4741284468382249,0.3065305019102836,12,0,0,0,0,0,食品工業,6
1213,2022-12-01,9,79.0,,1213 大飲,-0.0727066077994022,-0.1905003815818832,0.0140469309413379,0.5033718752875415,0.4887888552410149,12,0,0,0,0,0,食品工業,6
1217,2014-12-01,7,254.0,,1217 愛之味,-0.0396948981441794,0.0137132339269868,0.0003066114629107,0.4351332829999093,0.6145553829423195,12,0,0,0,0,0,食品工業,6
1217,2015-12-01,7,302.0,,1217 愛之味,-0.0537924906984476,0.0191575791124467,0.0010076819625135,0.3819772178764879,0.5753496529425799,12,0,0,0,0,0,食品工業,6
1217,2016-12-01,7,334.0,,1217 愛之味,-0.0609360875913806,0.0269897872771741,0.022635373747682,0.3898382591419407,0.5554100198040257,12,0,0,0,0,0,食品工業,6
1217,2017-12-01,7,333.0,,1217 愛之味,-0.0636608848734923,0.0337915634626456,0.0128061266328241,0.4053205168384313,0.5339494202929858,12,0,0,0,0,0,食品工業,6
1217,2018-12-01,7,341.0,,1217 愛之味,-0.1032091056056389,0.0428561745179974,0.0659520157206581,0.4065477847200676,0.4669850146966686,12,0,0,0,0,0,食品工業,6
1217,2019-12-01,7,368.0,,1217 愛之味,-0.0867777498815875,0.0459420155479129,0.034278385140782,0.4059161545038933,0.5011448641839595,12,0,0,0,0,0,食品工業,6
1217,2020-12-01,7,411.0,,1217 愛之味,-0.0906829897036487,0.0596686087331189,0.0738420734589842,0.3960237573484378,0.4939661572636154,12,0,0,0,0,0,食品工業,6
1217,2021-12-01,7,409.0,,1217 愛之味,-0.0225248544179454,0.0704717659027987,0.0183634340708739,0.382116918208673,0.6334435376522152,12,0,0,0,0,0,食品工業,6
1217,2022-12-01,7,383.0,,1217 愛之味,-0.0215548835377367,0.0816532158286324,0.0204026322789994,0.373961375892913,0.6393041554416049,12,0,0,0,0,0,食品工業,6
1217,2023-12-01,7,383.0,,1217 愛之味,-0.0033006343970011,0.0798523144376304,0.0649482595077794,0.3787896610968653,0.6843430066064838,12,0,0,0,0,0,食品工業,6
1217,2024-12-01,7,406.0,,1217 愛之味,-0.0176355496205315,0.0866604443274524,0.0884861898416872,0.3643907575246335,0.648659566127549,12,0,0,0,0,0,食品工業,6
1218,2014-12-01,6,407.0,,1218 泰山,0.0444863179667434,6.610152862834782e-05,-0.0256829716467491,0.450122642186959,0.765937662111639,12,0,0,0,0,0,食品工業,6
1218,2015-12-01,6,433.0,,1218 泰山,0.1401675888643626,0.0096153261166102,-0.0149578629320476,0.4450920005948811,0.9874189825660088,12,0,0,0,0,0,食品工業,6
1218,2016-12-01,6,427.0,,1218 泰山,0.0872646903741666,0.0187848946040188,-0.0420369471662548,0.4440582673454673,0.831850404486898,12,0,0,0,0,0,食品工業,6
1218,2017-12-01,6,488.0,,1218 泰山,0.1209216885244024,0.060709173970162,0.0197628539170028,0.3982231989335879,0.9257194803396872,12,0,0,0,0,0,食品工業,6
1218,2018-12-01,6,581.0,,1218 泰山,0.1371897027949788,0.0843196312320104,0.1610113841455599,0.2413746653520365,0.9716023325414074,12,0,0,0,0,0,食品工業,6
1218,2019-12-01,6,597.0,,1218 泰山,0.1839026319768819,0.0978798241383792,0.1289565075017955,0.2502366557984764,1.130519240850499,12,0,0,0,0,0,食品工業,6
1218,2020-12-01,5,649.0,,1218 泰山,0.1819040934710826,0.1346772127815099,0.1700355354026105,0.2143255362670383,1.206100412852604,12,0,0,0,0,0,食品工業,6
1218,2021-12-01,5,596.0,,1218 泰山,0.1894612359173672,0.1155163172684683,-0.0723244427993135,0.2947813460177244,1.078254483787284,12,0,0,0,0,0,食品工業,6
1218,2022-12-01,6,492.0,,1218 泰山,0.4021311476639466,0.3394600514911362,-0.1002422520400304,0.2194425493612348,1.420136644335261,12,0,0,0,0,0,食品工業,6
1218,2023-12-01,6,508.0,,1218 泰山,0.2641947288988941,0.3818021841097328,-0.4593150609746811,0.1102952594963711,1.616791156215658,12,0,0,0,0,0,食品工業,6
1219,2014-12-01,5,522.0,,1219 福壽,0.3323919486225573,0.0929918448379199,0.0349730617521949,0.3189767608451403,1.472803680055531,12,0,0,0,0,0,食品工業,6
1219,2015-12-01,5,448.0,,1219 福壽,0.2343286511608351,0.0726049879100358,-0.1018954151929516,0.3991356172149937,1.11298119357069,12,0,0,0,0,0,食品工業,6
1219,2016-12-01,5,473.0,,1219 福壽,0.231332106081588,0.0760948770002989,0.1196870877239507,0.4168316415117807,1.137574035307008,12,0,0,0,0,0,食品工業,6
1219,2017-12-01,5,439.0,,1219 福壽,0.2148689054375637,0.0744075431526384,-0.0669549065537258,0.4275345661699495,1.091605384071332,12,0,0,0,0,0,食品工業,6
1219,2018-12-01,5,412.0,,1219 福壽,0.1756785570072447,0.0610286808202368,0.0676262979308467,0.4394176059429248,0.9937385252570904,12,0,0,0,0,0,食品工業,6
1219,2019-12-01,6,419.0,,1219 福壽,0.1780746176012208,0.0758245662323494,-0.0221637098549708,0.4427647699486132,0.9729652024340688,12,0,0,0,0,0,食品工業,6
1219,2020-12-01,6,552.0,,1219 福壽,0.2234348985342701,0.1304350037296294,0.1826470328186977,0.3922490160016975,1.120464125020432,12,0,0,0,0,0,食品工業,6
1219,2021-12-01,6,543.0,,1219 福壽,0.2194121969602665,0.1223776484270471,-0.0223030198242141,0.4127910926259212,1.04677426635211,12,0,0,0,0,0,食品工業,6
1219,2022-12-01,6,504.0,,1219 福壽,0.1741361477370454,0.1071011349511679,-0.0412528387051074,0.4501240975877413,0.9140145095504452,12,0,0,0,0,0,食品工業,6
1219,2023-12-01,6,509.0,,1219 福壽,0.1816070002765739,0.1128667551574558,0.0879392178672595,0.4371325968235781,0.9333108125723106,12,0,0,0,0,0,食品工業,6
1219,2024-12-01,6,440.0,,1219 福壽,0.2006731393642744,0.1074213627286863,0.1172731012819839,0.4308881288490012,0.9914577993003986,12,0,0,0,0,0,食品工業,6
1220,2014-12-01,6,420.0,,1220 台榮,0.363681052252212,0.1122813391338886,-0.062143727978076,0.2785633390601812,1.358219181541767,12,0,0,0,0,0,食品工業,6
1220,2015-12-01,6,462.0,,1220 台榮,0.3997680446930715,0.1359940525388074,0.3294280572533584,0.2269165453082387,1.629736331359686,12,0,0,0,0,0,食品工業,6
1220,2016-12-01,6,493.0,,1220 台榮,0.4153536219639969,0.1607461227463625,0.3611259729248939,0.1847827916738498,1.766793225268807,12,0,0,0,0,0,食品工業,6
1220,2017-12-01,6,407.0,,1220 台榮,0.4021425595783552,0.1491129844598901,0.1418171932170295,0.1921392564065326,1.689514256738274,12,0,0,0,0,0,食品工業,6
1220,2018-12-01,6,450.0,,1220 台榮,0.3989703488694751,0.1397397030950454,0.1577476135244653,0.1995817617509947,1.647664772935327,12,0,0,0,0,0,食品工業,6
1220,2019-12-01,6,492.0,,1220 台榮,0.3819199864338415,0.1488787326015037,0.2473065710621628,0.193206789634656,1.628895545938032,12,0,0,0,0,0,食品工業,6
1220,2020-12-01,6,523.0,,1220 台榮,0.3935892664960402,0.1700587052745235,0.6090596194613624,0.164001821967682,1.825865303683293,12,0,0,0,0,0,食品工業,6
1220,2021-12-01,6,516.0,,1220 台榮,0.3536789576052417,0.1588615868367063,0.3222128310745093,0.1923324744284641,1.590845492416419,12,0,0,0,0,0,食品工業,6
1220,2022-12-01,6,411.0,,1220 台榮,0.3361818348655201,0.127811528736775,-0.1262020640469049,0.2151597213567993,1.449937967265784,12,0,0,0,0,0,食品工業,6
1220,2023-12-01,6,480.0,,1220 台榮,0.368931920698151,0.1550001237678122,0.4674754697578537,0.1882188709047871,1.655585461070063,12,0,0,0,0,0,食品工業,6
1220,2024-12-01,6,528.0,,1220 台榮,0.3638212914739707,0.1740827853657677,0.1978531284728182,0.2097730519984427,1.500878947254635,12,0,0,0,0,0,食品工業,6
1225,2014-12-01,7,437.0,,1225 福懋油,0.2144643685711504,0.0465723717619913,0.0156899927810585,0.4327946473424841,1.043821385093585,12,0,0,0,0,0,食品工業,6
1225,2015-12-01,7,676.0,,1225 福懋油,0.3207217425687626,0.1148378818721292,0.1247133806553756,0.3899167438875882,1.295894163540743,12,0,0,0,0,0,食品工業,6
1225,2016-12-01,7,619.0,,1225 福懋油,0.2881387203575626,0.135991107218382,0.1649291416335923,0.3700742036165492,1.164174730362212,12,0,0,0,0,0,食品工業,6
1225,2017-12-01,7,541.0,,1225 福懋油,0.2529621872534131,0.1262576960535057,0.0256749534246907,0.3931288532036341,1.0402488597655,12,0,0,0,0,0,食品工業,6
1225,2018-12-01,7,580.0,,1225 福懋油,0.2985828646554666,0.1348599664387299,0.2392664218360384,0.3643559153617195,1.178909455279805,12,0,0,0,0,0,食品工業,6
1225,2019-12-01,7,569.0,,1225 福懋油,0.2319176127584756,0.1208233006943234,0.0958598475081592,0.4244102909773541,1.029982262955981,12,0,0,0,0,0,食品工業,6
1225,2020-12-01,7,562.0,,1225 福懋油,0.1529053862361451,0.1322859944537172,0.1238948769434703,0.4152571396770066,0.8920992341984051,12,0,0,0,0,0,食品工業,6
1225,2021-12-01,7,534.0,,1225 福懋油,0.1353771812052804,0.1271898389936336,-0.1083731647341038,0.4541822505546051,0.8479729721820535,12,0,0,0,0,0,食品工業,6
1225,2022-12-01,6,486.0,,1225 福懋油,0.163475901169247,0.1256989129408535,-9.608060042558316e-05,0.4649658384254497,0.8922272821552547,12,0,0,0,0,0,食品工業,6
1225,2023-12-01,6,534.0,,1225 福懋油,0.1820021059347534,0.1285052064645086,0.1933266240240978,0.4376097407346946,0.9377605293350058,12,0,0,0,0,0,食品工業,6
1229,2014-12-01,5,550.0,,1229 聯華,-0.0135937063655824,0.2920108761860776,0.2911952877204152,0.1513843161830914,0.6342496927997373,12,0,0,0,0,0,食品工業,6
1229,2015-12-01,5,537.0,,1229 聯華,-0.0089178666459897,0.3034932846085805,0.3306962498823714,0.1596996837248646,0.6531140311910977,12,0,0,0,0,0,食品工業,6
1229,2016-12-01,5,625.0,,1229 聯華,-0.0324616651354051,0.3096604292007838,0.4550890480400701,0.1462007490849936,0.554666491094483,12,0,0,0,0,0,食品工業,6
1229,2017-12-01,5,598.0,,1229 聯華,-0.0180328582080734,0.3050122899119099,0.3462928790496513,0.1373935747766442,0.6048934812167428,12,0,0,0,0,0,食品工業,6
1229,2018-12-01,5,555.0,,1229 聯華,-0.0626841691467104,0.3081795451465595,0.3255443923231083,0.1738076858022335,0.4519087588847323,12,0,0,0,0,0,食品工業,6
1229,2019-12-01,5,518.0,,1229 聯華,-0.0086206041776984,0.2442276039014472,0.2749657928528136,0.1752381787670711,0.6663929229815324,12,0,0,0,0,0,食品工業,6
1229,2020-12-01,5,519.0,,1229 聯華,-0.030857245063975,0.2023492132000289,0.1847161984828086,0.1873800249855814,0.599936703048198,12,0,0,0,0,0,食品工業,6
1229,2021-12-01,5,511.0,,1229 聯華,-0.025272577943177,0.1709700073591449,0.1188975995300228,0.1928830013380415,0.6214371160427835,12,0,0,0,0,0,食品工業,6
1229,2022-12-01,5,489.0,,1229 聯華,0.0115510839900554,0.1836484322699825,0.1996235750256583,0.2116346539318773,0.7251101134141663,12,0,0,0,0,0,食品工業,6
1229,2023-12-01,5,510.0,,1229 聯華,0.0209215793056082,0.1663543502922987,0.1690849306322965,0.2047190311394861,0.7517150651242201,12,0,0,0,0,0,食品工業,6
1229,2024-12-01,5,495.0,,1229 聯華,0.0188460517002873,0.1620425616365389,0.2013067236646677,0.1812543487074911,0.7529645759016906,12,0,0,0,0,0,食品工業,6
1231,2014-12-01,6,439.0,,1231 聯華食,0.1438284407602609,0.1488867577046012,0.088299816620936,0.4549310442516425,0.9294917834725352,12,0,0,0,0,0,食品工業,6
1231,2015-12-01,6,501.0,,1231 聯華食,0.1737028509342344,0.1692534710011839,0.0975272756390467,0.4483835201235443,0.9863903480297715,12,0,0,0,0,0,食品工業,6
1231,2016-12-01,5,570.0,,1231 聯華食,0.178125146337186,0.1961498881087899,0.1886868165622751,0.42237850756361,1.00146914255539,12,0,0,0,0,0,食品工業,6
1231,2017-12-01,5,561.0,,1231 聯華食,0.178395804963648,0.1980331873359367,0.194399646514138,0.4171889684611679,0.981988691358214,12,0,0,0,0,0,食品工業,6
1231,2018-12-01,5,619.0,,1231 聯華食,0.1825874459383089,0.2139936641238835,0.1408489773524129,0.4115109871724174,0.9556253262425404,12,0,0,0,0,0,食品工業,6
1231,2019-12-01,5,585.0,,1231 聯華食,0.1564135173589371,0.2173928454827161,0.0636672136524252,0.4124885194617303,0.8999978120915899,12,0,0,0,0,0,食品工業,6
1231,2020-12-01,5,616.0,,1231 聯華食,0.1607127808708083,0.2164216733827042,0.1986486445528435,0.4312531953743214,0.9670715226129244,12,0,0,0,0,0,食品工業,6
1231,2021-12-01,5,643.0,,1231 聯華食,0.1039601972823628,0.2356973970328938,0.200777123313674,0.4080814128247986,0.8379365123714395,12,0,0,0,0,0,食品工業,6
1231,2022-12-01,5,675.0,,1231 聯華食,0.1472509664879298,0.2364933549675659,0.1356269778097778,0.4110124926126654,0.9431879428503666,12,0,0,0,0,0,食品工業,6
1231,2023-12-01,5,633.0,,1231 聯華食,0.1262960654339358,0.219599204813505,0.1823579127709833,0.4419574569319999,0.9082535909947064,12,0,0,0,0,0,食品工業,6
1231,2024-12-01,5,639.0,,1231 聯華食,0.1434108915947477,0.2320850649828028,0.1112825511756158,0.4311929416738203,0.9628508284117216,12,0,0,0,0,0,食品工業,6
1233,2020-12-01,5,382.0,,1233 天仁,0.0768368874976907,0.1658873801632345,0.2347571999527706,0.3234243454471143,0.842029265478625,12,0,0,0,0,0,食品工業,6
1233,2021-12-01,6,333.0,,1233 天仁,0.0812165772300063,0.1794624969479368,0.1159769942197713,0.3131370422963744,0.8503973645292894,12,0,0,0,0,0,食品工業,6
1233,2022-12-01,6,345.0,,1233 天仁,0.0672316767530924,0.185236851525341,0.2100676216674255,0.3127763145840316,0.8306171305708698,12,0,0,0,0,0,食品工業,6
1233,2023-12-01,6,415.0,,1233 天仁,0.0592544602130659,0.1881236456395897,0.2608434067004166,0.3166556424150738,0.809562035427315,12,0,0,0,0,0,食品工業,6
1233,2024-12-01,6,401.0,,1233 天仁,0.0570392167138554,0.1942459153464728,0.2444907146727826,0.3221958187296644,0.8032514877865234,12,0,0,0,0,0,食品工業,6
1235,2014-12-01,8,106.0,,1235 興泰,0.2538074604321288,0.0900901467830248,-0.0145696085757964,0.3928722060163039,0.9690133596983678,12,0,0,0,0,0,食品工業,6
1235,2015-12-01,8,90.0,,1235 興泰,0.3313833201599384,0.0817288612911644,0.0059582960746969,0.3915477295139871,1.130847714251502,12,0,0,0,0,0,食品工業,6
1235,2016-12-01,8,210.0,,1235 興泰,0.3489640731491372,0.1034309362494257,0.1034802857605541,0.298533225256855,1.177745489741375,12,0,0,0,0,0,食品工業,6
1235,2017-12-01,8,209.0,,1235 興泰,0.3816136818608215,0.1258342252073206,0.0233924910538075,0.2429165553808592,1.321977347699274,12,0,0,0,0,0,食品工業,6
1235,2018-12-01,8,143.0,,1235 興泰,0.3873573922920386,0.0839716840103755,0.0235247336465911,0.2277475451371173,1.363370672836444,12,0,0,0,0,0,食品工業,6
1235,2019-12-01,8,152.0,,1235 興泰,0.3279759708859452,0.133463779027673,0.0253410556601068,0.3262842440429903,1.112180512586335,12,0,0,0,0,0,食品工業,6
1235,2020-12-01,8,171.0,,1235 興泰,0.3983511608715544,0.1543296730747001,0.109184556314892,0.2474573669457152,1.342332640106185,12,0,0,0,0,0,食品工業,6
1235,2021-12-01,8,248.0,,1235 興泰,0.3832099076247594,0.19016679701094,0.0270738037789003,0.2047239142512755,1.719068859088556,12,0,0,0,0,0,食品工業,6
1235,2022-12-01,8,153.0,,1235 興泰,-0.2739868965295691,0.2270086411873563,-0.0195338388123632,0.4247212400919355,0.2011375241245594,12,0,0,0,0,0,食品工業,6
1235,2023-12-01,8,43.0,,1235 興泰,-0.2395420530899833,0.1444945337370827,-0.0303898182889973,0.4426786657054407,0.3457774381324177,12,0,0,0,0,0,食品工業,6
1235,2024-12-01,8,163.0,,1235 興泰,-0.065839760820065,0.1359714482786067,-0.0092587881373228,0.3725690638724026,0.6008093830463258,12,0,0,0,0,0,食品工業,6
1236,2014-12-01,6,384.0,,1236 宏亞,0.0669810610029989,0.1356393776937839,0.1446017100659713,0.3501090558632154,0.847732995342759,12,0,0,0,0,0,食品工業,6
1236,2015-12-01,6,428.0,,1236 宏亞,0.0544657673469282,0.1175498396810626,0.1707662513972714,0.3591892417369928,0.8164817361012318,12,0,0,0,0,0,食品工業,6
1236,2016-12-01,6,368.0,,1236 宏亞,0.0992434132387111,0.1269744271684715,0.0847803240137531,0.3499095765812615,0.9722767732628088,12,0,0,0,0,0,食品工業,6
1236,2017-12-01,6,348.0,,1236 宏亞,0.1080761506197218,0.125988263136062,0.0177005326468555,0.3368944951026509,1.00673402824573,12,0,0,0,0,0,食品工業,6
1236,2018-12-01,6,354.0,,1236 宏亞,0.062187376826906,0.1479482791130944,0.1854576487828365,0.295038532666572,0.8409959461590114,12,0,0,0,0,0,食品工業,6
1236,2019-12-01,6,354.0,,1236 宏亞,0.0883617626548912,0.143793381488698,0.1255738522033042,0.3252279466791022,0.8959497317278314,12,0,0,0,0,0,食品工業,6
1236,2020-12-01,6,320.0,,1236 宏亞,0.0560071872398494,0.138293186867027,0.1790077780441008,0.3495617854266448,0.8205669758971732,12,0,0,0,0,0,食品工業,6
1236,2021-12-01,6,348.0,,1236 宏亞,0.0459937795114735,0.1209321973513174,0.1171130514058722,0.325126376082884,0.7995525161020981,12,0,0,0,0,0,食品工業,6
1236,2022-12-01,6,370.0,,1236 宏亞,0.0374565923284842,0.2236648041135359,0.1197461804697843,0.2536277936797637,0.806788029305477,12,0,0,0,0,0,食品工業,6
1236,2023-12-01,6,350.0,,1236 宏亞,0.0240262692015031,0.2353312226888994,0.1762347323631849,0.3150002087692996,0.7593195105544395,12,0,0,0,0,0,食品工業,6
1236,2024-12-01,6,320.0,,1236 宏亞,0.0161160939517826,0.2442230425796349,0.0022585434129266,0.320141568401604,0.7341297442606318,12,0,0,0,0,0,食品工業,6
1305,2014-12-01,5,543.0,,1305 華夏,0.2228850079948079,0.0894326699896979,0.0404708038801037,0.3820762429657201,1.142448841362315,13,0,0,0,0,0,塑膠工業,9
1305,2015-12-01,5,702.0,,1305 華夏,0.2674004824933245,0.1308752534295078,0.0675347601435302,0.3726972366438102,1.2383668631245,13,0,0,0,0,0,塑膠工業,9
1305,2016-12-01,5,816.0,,1305 華夏,0.3035370592688876,0.1752610051750461,0.3317981221913049,0.3487179593307224,1.361769238120104,13,0,0,0,0,0,塑膠工業,9
1305,2017-12-01,5,775.0,,1305 華夏,0.2866919168777493,0.2033187043212019,0.3077205514482829,0.3022500463870555,1.471553288311896,13,0,0,0,0,0,塑膠工業,9
1305,2018-12-01,5,769.0,,1305 華夏,0.2761881148343817,0.2201186911768341,0.3465279672463421,0.287963299788092,1.385242067793157,13,0,0,0,0,0,塑膠工業,9
1305,2019-12-01,5,665.0,,1305 華夏,0.2295430699056079,0.213651330842585,0.4429302849984797,0.2573172474421369,1.355071728330549,13,0,0,0,0,0,塑膠工業,9
